Año;Mes;Dia;Hora;minutos;segundos;Temperatura;Precipitacion;Humedad;Rendimiento
2015;11;7;0;0;0;26.6;0;85;6
2015;11;8;0;0;0;28.2;0;91;6
2015;11;9;0;0;0;30.6;0;90;6
2015;11;10;0;0;0;29.2;0;98;6
2015;11;11;0;0;0;30.2;0.2;93;6
2015;11;12;0;0;0;31;20;90;6
2015;11;13;0;0;0;27.6;0;95;6
2015;11;14;0;0;0;30.2;0;81;6
2015;11;15;0;0;0;29;0;93;6
2015;11;16;0;0;0;28.6;11;88;6
2015;11;17;0;0;0;25.6;0;96;6
2015;11;20;0;0;0;28.6;51;85;6
2015;11;21;0;0;0;28.2;14;90;6
2015;11;22;0;0;0;29;61;88;6
2015;11;23;0;0;0;26.6;0;93;6
2015;11;24;0;0;0;29.4;0.6;83;6
2015;11;25;0;0;0;29.4;0;91;6
2015;11;26;0;0;0;30;14;80;6
2015;11;27;0;0;0;28.4;0;90;6
2015;11;28;0;0;0;27.2;2.2;80;6
2015;11;29;0;0;0;28.6;0;80;6
2015;11;30;0;0;0;30.4;0;88;6
2015;12;1;0;0;0;30.4;0;81;6
2015;12;2;0;0;0;32;0;59;6
2015;12;3;0;0;0;30;0;66;6
2015;12;4;0;0;0;29.6;0;80;6
2015;12;5;0;0;0;31.2;0;78;6
2015;12;6;0;0;0;30.6;0;77;6
2015;12;7;0;0;0;32.6;57;74;6
2015;12;8;0;0;0;29.6;0;95;6
2015;12;9;0;0;0;31.4;0;70;6
2015;12;10;0;0;0;31.8;0;72;6
2015;12;11;0;0;0;32;0;76;6
2015;12;12;0;0;0;32.4;0;64;6
2015;12;13;0;0;0;31.6;0;76;6
2015;12;14;0;0;0;29.4;45;84;6
2015;12;15;0;0;0;28.6;0;96;6
2015;12;16;0;0;0;29.6;25;86;6
2015;12;17;0;0;0;29;0;89;6
2015;12;18;0;0;0;29.4;11;86;6
2015;12;19;0;0;0;30.8;0;88;6
2015;12;20;0;0;0;32.2;0;86;6
2015;12;21;0;0;0;32.6;0;62;6
2015;12;22;0;0;0;33.2;0;67;6
2015;12;23;0;0;0;30.2;0;77;6
2015;12;24;0;0;0;33;0;83;6
2015;12;25;0;0;0;32.4;0;67;6
2015;12;26;0;0;0;31;0;68;6
2015;12;27;0;0;0;33;0;71;6
2015;12;28;0;0;0;33.4;0;78;6
2015;12;29;0;0;0;33.6;0;63;6
2015;12;30;0;0;0;34;0;71;6
2015;12;31;0;0;0;34.6;0;54;6
2016;1;1;0;0;0;33.6;30;58;6
2016;1;2;0;0;0;28.6;1.5;95;6
2016;1;3;0;0;0;32;1;85;6
2016;1;4;0;0;0;27.6;15;98;6
2016;1;5;0;0;0;29;11;80;6
2016;1;6;0;0;0;27.8;11;90;6
2016;1;7;0;0;0;29.8;12.5;82;6
2016;1;8;0;0;0;28;0;93;6
2016;1;9;0;0;0;28.4;0;85;6
2016;1;10;0;0;0;28.2;0;83;6
2016;1;11;0;0;0;27;0;91;6
2016;1;12;0;0;0;29.4;0;79;6
2016;1;13;0;0;0;28.6;0;81;6
2016;1;14;0;0;0;29.6;0;88;6
2016;1;15;0;0;0;32;0;80;6
2016;1;16;0;0;0;30.6;0;80;6
2016;1;17;0;0;0;31.4;0;79;6
2016;1;18;0;0;0;30.6;0;68;6
2016;1;19;0;0;0;29.2;0;88;6
2016;1;20;0;0;0;30.2;0;80;6
2016;1;21;0;0;0;30.6;0;85;6
2016;1;22;0;0;0;31.2;0;78;6
2016;1;23;0;0;0;29.6;0;79;6
2016;1;24;0;0;0;27.6;0.2;93;6
2016;1;25;0;0;0;29;3.6;85;6
2016;1;26;0;0;0;30.2;0;83;6
2016;1;27;0;0;0;32.2;0;84;6
2016;1;28;0;0;0;29.6;0;78;6
2016;1;29;0;0;0;29.2;0;88;6
2016;1;30;0;0;0;30;0;85;6
2016;1;31;0;0;0;30.6;0;90;6
2016;2;1;0;0;0;29.8;0;79;6
2016;2;2;0;0;0;30.6;1;77;6
2016;2;3;0;0;0;31;0;0;6
2016;2;4;0;0;0;30;21.7;76;6
2016;2;5;0;0;0;27.6;12.3;91;6
2016;2;6;0;0;0;32.6;0;80;6
2016;2;7;0;0;0;29.8;75;82;6
2016;2;8;0;0;0;28.6;0;93;6
2016;2;9;0;0;0;30.6;0;71;6
2016;2;10;0;0;0;31.6;26;77;6
2016;2;11;0;0;0;29;2;93;6
2016;2;12;0;0;0;29.4;4.4;86;6
2016;2;13;0;0;0;30;9.5;88;6
2016;2;14;0;0;0;30.6;0;90;6
2016;2;15;0;0;0;32.6;0.6;90;6
2016;2;16;0;0;0;34.6;0;61;6
2016;2;17;0;0;0;30.2;0;91;6
2016;2;18;0;0;0;31.4;66;77;6
2016;2;19;0;0;0;30;0;85;6
2016;2;20;0;0;0;29.6;37;82;6
2016;2;21;0;0;0;27.2;4;91;6
2016;2;22;0;0;0;27.6;0;90;6
2016;2;23;0;0;0;30.2;1.8;87;6
2016;2;24;0;0;0;32;6.5;76;6
2016;2;25;0;0;0;28;0;82;6
2016;2;26;0;0;0;27.4;0;79;6
2016;2;27;0;0;0;29.6;0;85;6
2016;2;28;0;0;0;28.4;0;81;6
2016;2;29;0;0;0;30.6;16;85;6
2016;3;1;0;0;0;29.2;0;86;6
2016;3;2;0;0;0;29.6;0;90;6
2016;3;3;0;0;0;29.2;0;87;6
2016;3;4;0;0;0;28.6;0;87;6
2016;3;5;0;0;0;30.6;0;85;6
2016;3;6;0;0;0;29;1.7;88;6
2016;3;7;0;0;0;28.4;0;90;6
2016;3;8;0;0;0;29.6;0;88;6
2016;3;9;0;0;0;32.6;0.7;77;6
2016;3;10;0;0;0;31.6;0;80;6
2016;3;11;0;0;0;30.6;0;74;6
2016;3;12;0;0;0;31;0.3;75;6
2016;3;13;0;0;0;29.6;91;100;6
2016;3;14;0;0;0;26.6;1.1;96;6
2016;3;15;0;0;0;30.2;0;85;6
2016;3;16;0;0;0;32.6;27;88;6
2016;3;17;0;0;0;29.2;1.4;96;6
2016;3;18;0;0;0;31;0;76;6
2016;3;19;0;0;0;32;0;90;6
2016;3;20;0;0;0;30.8;0;88;6
2016;3;21;0;0;0;30.4;10;81;6
2016;3;22;0;0;0;30;0;87;6
2016;3;23;0;0;0;32.4;0;76;6
2016;3;24;0;0;0;33.6;0;77;6
2016;3;25;0;0;0;32.6;0;69;6
2016;3;26;0;0;0;34;0;72;6
2016;3;27;0;0;0;30.6;66.3;75;6
2016;3;28;0;0;0;29.2;52;85;6
2016;3;29;0;0;0;30;19;95;6
2016;3;30;0;0;0;29;64;93;6
2016;3;31;0;0;0;29.4;8;98;6
2016;4;1;0;0;0;31;59.2;92;6
2016;4;2;0;0;0;26.6;25.8;95;6
2016;4;3;0;0;0;28;0;88;6
2016;4;4;0;0;0;25.6;0;87;6
2016;4;5;0;0;0;30.6;47;83;6
2016;4;6;0;0;0;28.4;0;93;6
2016;4;7;0;0;0;31;0;84;6
2016;4;8;0;0;0;30.4;27;81;6
2016;4;9;0;0;0;28.6;0;90;6
2016;4;10;0;0;0;30.2;68;88;6
2016;4;11;0;0;0;29;0;79;6
2016;4;12;0;0;0;26.6;18;93;6
2016;4;13;0;0;0;24.2;0.5;0;6
2016;4;14;0;0;0;29;0;82;6
2016;4;15;0;0;0;31;5.2;83;6
2016;4;16;0;0;0;28.6;26;92;6
2016;4;17;0;0;0;25.6;0;91;6
2016;4;18;0;0;0;30;0;86;6
2016;4;19;0;0;0;31.4;24;77;6
2016;4;20;0;0;0;30.4;0;97;6
2016;4;21;0;0;0;31.6;0;82;6
2016;4;22;0;0;0;29;0;84;6
2016;4;23;0;0;0;29.6;2;85;6
2016;4;24;0;0;0;29.2;28.5;95;6
2016;4;25;0;0;0;29.6;0;96;6
2016;4;26;0;0;0;29.2;27;81;6
2016;4;27;0;0;0;27.4;0.7;96;6
2016;4;28;0;0;0;28;8.5;91;6
2016;4;29;0;0;0;29.4;2;85;6
2016;4;30;0;0;0;27.6;0;88;6
2016;5;1;0;0;0;28.2;0;92;6
2016;5;2;0;0;0;28;9.5;97;6
2016;5;3;0;0;0;29.4;67;95;6
2016;5;4;0;0;0;25.6;0;96;6
2016;5;5;0;0;0;29;10;88;6
2016;5;6;0;0;0;27.4;2.5;0;6
2016;5;7;0;0;0;28.4;0;91;6
2016;5;8;0;0;0;29.4;30;93;6
2016;5;9;0;0;0;27.8;6.2;93;6
2016;5;10;0;0;0;25;18;100;6
2016;5;11;0;0;0;28.2;0;89;6
2016;5;12;0;0;0;29.6;0;79;6
2016;5;13;0;0;0;31.2;0;79;6
2016;5;14;0;0;0;30.4;0;83;6
2016;5;15;0;0;0;31;0;75;6
2016;5;16;0;0;0;31.6;0;77;6
2016;5;17;0;0;0;31.6;0;74;6
2016;5;18;0;0;0;31.2;0;78;6
2016;5;19;0;0;0;30.6;0;88;6
2016;5;20;0;0;0;31.8;0;76;6
2016;5;21;0;0;0;32.4;0;78;6
2016;5;22;0;0;0;32.8;0;68;6
2016;5;23;0;0;0;32.4;0;73;6
2016;5;24;0;0;0;31.6;0;76;6
2016;5;25;0;0;0;31.6;51;76;6
2016;5;26;0;0;0;27.2;0;96;6
2016;5;27;0;0;0;29;1.2;88;6
2016;5;28;0;0;0;27;0.9;98;6
2016;5;29;0;0;0;28.2;5.5;95;6
2016;5;30;0;0;0;29;43;93;6
2016;5;31;0;0;0;26;4.5;91;6
2016;6;1;0;0;0;29.2;0;80;6
2016;6;2;0;0;0;27.4;8;88;6
2016;6;3;0;0;0;25.4;2.5;95;6
2016;6;4;0;0;0;29.4;0;81;6
2016;6;5;0;0;0;31;39;97;6
2016;6;6;0;0;0;26.6;21;92;6
2016;6;7;0;0;0;27.2;0;90;6
2016;6;8;0;0;0;29.4;0;80;6
2016;6;9;0;0;0;29;31;81;6
2016;6;10;0;0;0;28.6;0;90;6
2016;6;11;0;0;0;30.6;0;82;6
2016;6;12;0;0;0;30.2;0;90;6
2016;6;13;0;0;0;30;0;82;6
2016;6;14;0;0;0;29.2;4;69;6
2016;6;15;0;0;0;30.4;0;91;6
2016;6;16;0;0;0;31.2;0;74;6
2016;6;17;0;0;0;31.2;0.3;66;6
2016;6;18;0;0;0;30.4;0;84;6
2016;6;19;0;0;0;29.2;0;82;6
2016;6;20;0;0;0;30;0;86;6
2016;6;21;0;0;0;30.6;0;78;6
2016;6;22;0;0;0;31.6;0;68;6
2016;6;23;0;0;0;31.2;0;76;6
2016;6;24;0;0;0;30.4;0;67;6
2016;6;25;0;0;0;31.4;0;77;6
2016;6;26;0;0;0;27.6;3.6;92;6
2016;6;27;0;0;0;31;0;70;6
2016;6;28;0;0;0;30.2;0;57;6
2016;6;29;0;0;0;30.6;0;61;6
2016;6;30;0;0;0;31.2;0;64;6
2016;7;1;0;0;0;30.6;0;58;6
2016;7;2;0;0;0;29.6;0;63;6
2016;7;3;0;0;0;28.6;0.2;88;6
2016;7;4;0;0;0;31.2;0;82;6
2016;7;5;0;0;0;31.6;2.8;97;6
2016;7;6;0;0;0;28.2;0;0;6
2016;7;7;0;0;0;31.4;0;74;6
2016;7;8;0;0;0;32.2;0;76;6
2016;7;9;0;0;0;32.8;0;76;6
2016;7;10;0;0;0;31.6;0;63;6
2016;7;11;0;0;0;31.4;14.5;71;6
2016;7;12;0;0;0;30.6;0;77;6
2016;7;13;0;0;0;30;2.2;82;6
2016;7;14;0;0;0;29.4;11.3;76;6
2016;7;15;0;0;0;28.8;1.5;89;6
2016;7;16;0;0;0;26.6;8;90;6
2016;7;17;0;0;0;30.2;0;86;6
2016;7;18;0;0;0;27.4;15;96;6
2016;7;19;0;0;0;30;0.1;0;6
2016;7;20;0;0;0;29.6;0;82;6
2016;7;21;0;0;0;30.4;0;93;6
2016;7;22;0;0;0;29.6;0;98;6
2016;7;23;0;0;0;31.6;0.1;88;6
2016;7;24;0;0;0;30.8;1.3;96;6
2016;7;25;0;0;0;29;0;93;6
2016;7;26;0;0;0;32;0;68;6
2016;7;27;0;0;0;31.4;0.8;82;6
2016;7;28;0;0;0;31;0;56;6
2016;7;29;0;0;0;31.6;0;63;6
2016;7;30;0;0;0;32.2;0;75;6
2016;7;31;0;0;0;32.6;0;80;6
2016;8;1;0;0;0;32;0;82;6
2016;8;2;0;0;0;31.6;0;74;6
2016;8;3;0;0;0;32.4;1.1;58;6
2016;8;4;0;0;0;27.6;0;90;6
2016;8;5;0;0;0;31.8;0;80;6
2016;8;6;0;0;0;33.4;0;80;6
2016;8;7;0;0;0;34;0;70;6
2016;8;8;0;0;0;32.6;0.9;79;6
2016;8;9;0;0;0;33.4;0;78;6
2016;8;10;0;0;0;33.2;22;83;6
2016;8;11;0;0;0;32.6;0;71;6
2016;8;12;0;0;0;31.4;0;77;6
2016;8;13;0;0;0;31;2.5;87;6
2016;8;14;0;0;0;33.6;35;78;6
2016;8;15;0;0;0;30.4;0;91;6
2016;8;16;0;0;0;31.6;0;78;6
2016;8;17;0;0;0;31.4;0;77;6
2016;8;18;0;0;0;31;0.9;61;6
2016;8;19;0;0;0;33.6;0;72;6
2016;8;20;0;0;0;34.2;0;71;6
2016;8;21;0;0;0;33;0;63;6
2016;8;22;0;0;0;30;0;57;6
2016;8;23;0;0;0;33.6;4.5;48;6
2016;8;24;0;0;0;32.4;0;91;6
2016;8;25;0;0;0;32.6;4.2;74;6
2016;8;26;0;0;0;32;0;91;6
2016;8;27;0;0;0;31.4;3.3;87;6
2016;8;28;0;0;0;28.6;0.3;96;6
2016;8;29;0;0;0;31.6;3.8;95;6
2016;8;30;0;0;0;30.4;0;95;6
2016;8;31;0;0;0;28.6;20;80;6
2016;9;1;0;0;0;29.6;0;86;6
2016;9;2;0;0;0;28.6;8.7;84;6
2016;9;3;0;0;0;31.6;0;86;6
2016;9;4;0;0;0;31.4;9;72;6
2016;9;5;0;0;0;31;20;86;6
2016;9;6;0;0;0;29.8;16;93;6
2016;9;7;0;0;0;26.6;0;95;6
2016;9;8;0;0;0;31.4;0;89;6
2016;9;9;0;0;0;32.2;0;83;6
2016;9;10;0;0;0;29.2;3.3;76;6
2016;9;11;0;0;0;30.4;25;96;6
2016;9;12;0;0;0;29.2;0;96;6
2016;9;13;0;0;0;28.4;0;80;6
2016;9;14;0;0;0;30;20;80;6
2016;9;15;0;0;0;29.4;0;63;6
2016;9;16;0;0;0;31.4;0;80;6
2016;9;17;0;0;0;32.4;0;77;6
2016;9;18;0;0;0;31.6;9;77;6
2016;9;19;0;0;0;30.4;0;97;6
2016;9;20;0;0;0;33.4;0;70;6
2016;9;21;0;0;0;31.4;0;90;6
2016;9;22;0;0;0;29.4;0;77;6
2016;9;23;0;0;0;32.2;0.3;75;6
2016;9;24;0;0;0;31.4;0;85;6
2016;9;25;0;0;0;32.4;0;76;6
2016;9;26;0;0;0;33.2;32;83;6
2016;9;27;0;0;0;32.6;0;91;6
2016;9;28;0;0;0;30.4;0.7;80;6
2016;9;29;0;0;0;31.4;46;83;6
2016;9;30;0;0;0;30.6;6;95;6
2016;10;1;0;0;0;29.4;0;90;6
2016;10;2;0;0;0;28.4;0;95;6
2016;10;3;0;0;0;30.6;0;93;6
2016;10;4;0;0;0;31.4;3.7;91;6
2016;10;5;0;0;0;27;0;95;6
2016;10;6;0;0;0;29.2;36;85;6
2016;10;7;0;0;0;25.2;2;93;6
2016;10;8;0;0;0;28.2;4.1;86;6
2016;10;9;0;0;0;27;2;90;6
2016;10;10;0;0;0;29.2;0.9;96;6
2016;10;11;0;0;0;29.6;3.1;91;6
2016;10;12;0;0;0;24.8;20;95;6
2016;10;13;0;0;0;31.4;16.5;81;6
2016;10;14;0;0;0;29.2;0;86;6
2016;10;15;0;0;0;30.4;17;91;6
2016;10;16;0;0;0;30.2;0;96;6
2016;10;17;0;0;0;29.4;74;93;6
2016;10;18;0;0;0;28.2;1.1;96;6
2016;10;19;0;0;0;30.4;19.5;91;6
2016;10;20;0;0;0;28.6;0;90;6
2016;10;21;0;0;0;29.2;13;78;6
2016;10;22;0;0;0;28.4;24.5;85;6
2016;10;23;0;0;0;28.6;0;84;6
2016;10;24;0;0;0;28;10;83;6
2016;10;25;0;0;0;28;4.3;83;6
2016;10;26;0;0;0;25.6;4.8;93;6
2016;10;27;0;0;0;27.4;0;91;6
2016;10;28;0;0;0;29.6;31;79;6
2016;10;29;0;0;0;26.4;0;98;6
2016;10;30;0;0;0;30.6;0;82;6
2016;10;31;0;0;0;31.2;2;80;6
2016;11;1;0;0;0;26.6;0;98;6
2016;11;2;0;0;0;26;8.5;91;6
2016;11;3;0;0;0;28;5.4;90;6
2016;11;4;0;0;0;28.6;0;91;6
2016;11;5;0;0;0;30.6;0;59;6
2016;11;6;0;0;0;31.4;1;79;6
2016;11;7;0;0;0;28.2;0;90;6
2016;11;8;0;0;0;27.6;2.5;83;6
2016;11;9;0;0;0;29.6;93;91;6
2016;11;10;0;0;0;27.6;9.5;96;6
2016;11;11;0;0;0;25.2;0;95;6
2016;11;12;0;0;0;28;17;88;6
2016;11;13;0;0;0;27.4;32;88;6
2016;11;14;0;0;0;27;24;96;6
2016;11;15;0;0;0;26.2;1.5;89;6
2016;11;16;0;0;0;29.2;9.3;86;6
2016;11;17;0;0;0;28.2;15;85;6
2016;11;18;0;0;0;27.4;58;93;6
2016;11;19;0;0;0;25;20.5;96;6
2016;11;20;0;0;0;24.6;0;90;6
2016;11;21;0;0;0;29.2;0;82;6
2016;11;22;0;0;0;29.6;0;66;6
2016;11;23;0;0;0;28.4;14.5;88;6
2016;11;24;0;0;0;27.4;3.1;93;6
2016;11;25;0;0;0;27.6;0.6;93;6
2016;11;26;0;0;0;24.2;21.5;0;6
2016;11;27;0;0;0;26.6;2.7;96;6
2016;11;28;0;0;0;28;40;89;6
2016;11;29;0;0;0;23.2;60;0;6
2016;11;30;0;0;0;29.4;0;93;6
2016;12;1;0;0;0;28;0;87;6
2016;12;2;0;0;0;29.4;117;90;6
2016;12;3;0;0;0;26.6;2.4;89;6
2016;12;4;0;0;0;28.4;3.4;96;6
2016;12;5;0;0;0;28.4;0;95;6
2016;12;6;0;0;0;29.6;32;95;6
2016;12;7;0;0;0;28;2;93;6
2016;12;8;0;0;0;29.6;18;83;6
2016;12;9;0;0;0;29.4;3.5;91;6
2016;12;10;0;0;0;30.4;3.3;81;6
2016;12;11;0;0;0;30;0;83;6
2016;12;12;0;0;0;29.2;0;93;6
2016;12;13;0;0;0;27.6;0;86;6
2016;12;14;0;0;0;28.2;0.3;81;6
2016;12;15;0;0;0;29.6;4.9;88;6
2016;12;16;0;0;0;28.4;3.5;87;6
2016;12;17;0;0;0;28.4;4.3;91;6
2016;12;18;0;0;0;29.6;1.6;80;6
2016;12;19;0;0;0;29.2;17;79;6
2016;12;20;0;0;0;27;31;86;6
2016;12;21;0;0;0;25;4.2;91;6
2016;12;22;0;0;0;26.6;6;80;6
2016;12;23;0;0;0;26.2;1.3;90;6
2016;12;24;0;0;0;28.6;16;90;6
2016;12;25;0;0;0;26.6;0;95;6
2016;12;26;0;0;0;27.4;12;87;6
2016;12;27;0;0;0;27.8;0;90;6
2016;12;28;0;0;0;28;0;86;6
2016;12;29;0;0;0;29.6;2;77;6
2016;12;30;0;0;0;30.6;102;93;6
2016;12;31;0;0;0;27.6;0;95;6
2017;1;1;0;0;0;29.6;74;80;6
2017;1;2;0;0;0;29.4;0;85;6
2017;1;3;0;0;0;28;1.5;98;6
2017;1;4;0;0;0;26.8;60;85;6
2017;1;5;0;0;0;30.2;0;81;6
2017;1;6;0;0;0;29.4;0;84;6
2017;1;7;0;0;0;28.6;0.3;90;6
2017;1;8;0;0;0;27.4;3.1;85;6
2017;1;9;0;0;0;24.2;89;0;6
2017;1;10;0;0;0;25.6;0.4;91;6
2017;1;11;0;0;0;27.6;0.6;85;6
2017;1;12;0;0;0;28.4;0;88;6
2017;1;13;0;0;0;27.8;0;87;6
2017;1;14;0;0;0;30.4;1.8;90;6
2017;1;15;0;0;0;27.2;4.2;86;6
2017;1;16;0;0;0;29.4;0;91;6
2017;1;17;0;0;0;26.6;1.3;86;6
2017;1;18;0;0;0;27.6;0;88;6
2017;1;19;0;0;0;29.2;0;73;6
2017;1;20;0;0;0;27.8;13.2;85;6
2017;1;21;0;0;0;28.4;0;72;6
2017;1;22;0;0;0;29;0;0;6
2017;1;23;0;0;0;27;2.4;77;6
2017;1;24;0;0;0;28.6;0;79;6
2017;1;25;0;0;0;28.2;0;81;6
2017;1;26;0;0;0;29.4;0;75;6
2017;1;27;0;0;0;30.6;0;81;6
2017;1;28;0;0;0;31.6;0;90;6
2017;1;29;0;0;0;32.4;0;78;6
2017;1;30;0;0;0;29.6;5.8;87;6
2017;1;31;0;0;0;30.2;38;84;6
2017;2;1;0;0;0;29.2;6.5;91;6
2017;2;2;0;0;0;27.6;0;85;6
2017;2;3;0;0;0;28.4;0;83;6
2017;2;4;0;0;0;29.6;0;88;6
2017;2;5;0;0;0;32.4;0;69;6
2017;2;6;0;0;0;30.8;0;66;6
2017;2;7;0;0;0;31.2;0;62;6
2017;2;8;0;0;0;32.6;45;67;6
2017;2;9;0;0;0;29.6;0;91;6
2017;2;10;0;0;0;27.6;0;78;6
2017;2;11;0;0;0;28.4;0;79;6
2017;2;12;0;0;0;27.2;0.6;75;6
2017;2;13;0;0;0;28;0;79;6
2017;2;14;0;0;0;28.6;0;83;6
2017;2;15;0;0;0;29.2;0;68;6
2017;2;16;0;0;0;28.2;0;81;6
2017;2;17;0;0;0;25;6.3;93;6
2017;2;18;0;0;0;27.4;0;80;6
2017;2;19;0;0;0;28.2;0;98;6
2017;2;20;0;0;0;29;0;80;6
2017;2;21;0;0;0;29.6;2.1;85;6
2017;2;22;0;0;0;27.6;0;88;6
2017;2;23;0;0;0;28;14.1;81;6
2017;2;24;0;0;0;26.6;1.7;87;6
2017;2;25;0;0;0;28;0;73;6
2017;2;26;0;0;0;28.6;7.4;81;6
2017;2;27;0;0;0;27.4;0;96;6
2017;2;28;0;0;0;28.2;4.1;86;6
2017;3;1;0;0;0;28.6;16;85;6
2017;3;2;0;0;0;29.2;19;84;6
2017;3;3;0;0;0;29.6;0;89;6
2017;3;4;0;0;0;31;3.2;71;6
2017;3;5;0;0;0;28.2;0;82;6
2017;3;6;0;0;0;30;32;82;6
2017;3;7;0;0;0;29.6;0.9;91;6
2017;3;8;0;0;0;26.8;0;95;6
2017;3;9;0;0;0;30;25;91;6
2017;3;10;0;0;0;27;8.5;89;6
2017;3;11;0;0;0;28.4;46;82;6
2017;3;12;0;0;0;27.2;0;95;6
2017;3;13;0;0;0;28.6;2.1;86;6
2017;3;14;0;0;0;29.2;84.2;86;6
2017;3;15;0;0;0;27.4;2.8;96;6
2017;3;16;0;0;0;27.4;0;86;6
2017;3;17;0;0;0;27.6;0;83;6
2017;3;18;0;0;0;27;9.4;93;6
2017;3;19;0;0;0;28.6;30.6;96;6
2017;3;20;0;0;0;28;0;85;6
2017;3;21;0;0;0;28.2;0;85;6
2017;3;22;0;0;0;27;2;86;6
2017;3;23;0;0;0;28.6;55;96;6
2017;3;24;0;0;0;26.8;18.5;88;6
2017;3;25;0;0;0;29;4.6;89;6
2017;3;26;0;0;0;25.6;10.9;98;6
2017;3;27;0;0;0;29.2;2.4;84;6
2017;3;28;0;0;0;28.6;28;86;6
2017;3;29;0;0;0;26.4;30;97;6
2017;3;30;0;0;0;27.8;63;91;6
2017;3;31;0;0;0;27;0.3;96;6
2017;4;1;0;0;0;28.6;0;93;6
2017;4;2;0;0;0;30.6;0;90;6
2017;4;3;0;0;0;31.4;0;75;6
2017;4;4;0;0;0;32;0;73;6
2017;4;5;0;0;0;31.4;0;69;6
2017;4;6;0;0;0;32;31;65;6
2017;4;7;0;0;0;30.2;7;91;6
2017;4;8;0;0;0;27.6;88;88;6
2017;4;9;0;0;0;28.4;0;91;6
2017;4;10;0;0;0;27.4;0.7;89;6
2017;4;11;0;0;0;26.6;40;82;6
2017;4;12;0;0;0;26.8;0;93;6
2017;4;13;0;0;0;29.2;21;79;6
2017;4;14;0;0;0;30.2;1.6;96;6
2017;4;15;0;0;0;30.6;0;91;6
2017;4;16;0;0;0;31.4;0;86;6
2017;4;17;0;0;0;28;1;98;6
2017;4;18;0;0;0;28.6;35;91;6
2017;4;19;0;0;0;26.8;16;93;6
2017;4;20;0;0;0;28.4;70;88;6
2017;4;21;0;0;0;28.2;4.5;91;6
2017;4;22;0;0;0;30;0;85;6
2017;4;23;0;0;0;30.6;27;87;6
2017;4;24;0;0;0;27.2;0;94;6
2017;4;25;0;0;0;29.6;40;93;6
2017;4;26;0;0;0;28.6;0;89;6
2017;4;27;0;0;0;29.2;0;89;6
2017;4;28;0;0;0;31.4;0;77;6
2017;4;29;0;0;0;30.2;5.1;69;6
2017;4;30;0;0;0;28.6;9;96;6
2017;5;1;0;0;0;29;68.1;90;6
2017;5;2;0;0;0;28.2;21.4;91;6
2017;5;3;0;0;0;27.4;15.6;0;6
2017;5;4;0;0;0;30.6;21.5;79;6
2017;5;5;0;0;0;29.6;38;93;6
2017;5;6;0;0;0;27.6;0;97;6
2017;5;7;0;0;0;27;78.5;91;6
2017;5;8;0;0;0;27.6;8.5;95;6
2017;5;9;0;0;0;26.8;10;91;6
2017;5;10;0;0;0;29.6;17;95;6
2017;5;11;0;0;0;25;4;98;6
2017;5;12;0;0;0;26.4;7.5;96;6
2017;5;13;0;0;0;29.4;2.7;88;6
2017;5;14;0;0;0;30.2;3;90;6
2017;5;15;0;0;0;29;11.5;96;6
2017;5;16;0;0;0;30;64;81;6
2017;5;17;0;0;0;27.6;8.5;90;6
2017;5;18;0;0;0;29.2;70;90;6
2017;5;19;0;0;0;30.2;0;96;6
2017;5;20;0;0;0;29.6;0;92;6
2017;5;21;0;0;0;28.4;9;95;6
2017;5;22;0;0;0;26;0;83;6
2017;5;23;0;0;0;28.6;0;77;6
2017;5;24;0;0;0;30;0;75;6
2017;5;25;0;0;0;30.6;0;65;6
2017;5;26;0;0;0;31.4;0.3;74;6
2017;5;27;0;0;0;29.2;0;84;6
2017;5;28;0;0;0;30;47;72;6
2017;5;29;0;0;0;29;0.7;93;6
2017;5;30;0;0;0;30;0;88;6
2017;5;31;0;0;0;30.6;18;87;6
2017;6;1;0;0;0;29;0;91;6
2017;6;2;0;0;0;31;0;90;6
2017;6;3;0;0;0;31.6;0;85;6
2017;6;4;0;0;0;30.4;0;74;6
2017;6;5;0;0;0;30;0;72;6
2017;6;6;0;0;0;30.6;0.3;79;6
2017;6;7;0;0;0;28.2;9;88;6
2017;6;8;0;0;0;27;1.2;97;6
2017;6;9;0;0;0;28.4;0;88;6
2017;6;10;0;0;0;30.2;101;79;6
2017;6;11;0;0;0;29.4;13;82;6
2017;6;12;0;0;0;27;2.4;88;6
2017;6;13;0;0;0;28.2;3.9;91;6
2017;6;14;0;0;0;28;0;91;6
2017;6;15;0;0;0;28.4;15;95;6
2017;6;16;0;0;0;25;19;91;6
2017;6;17;0;0;0;26;2.3;95;6
2017;6;18;0;0;0;26.6;6.3;95;6
2017;6;19;0;0;0;27.6;2.5;95;6
2017;6;20;0;0;0;28.2;2.5;90;6
2017;6;21;0;0;0;27.6;0.2;81;6
2017;6;22;0;0;0;29.4;1.8;82;6
2017;6;23;0;0;0;28;0.7;93;6
2017;6;24;0;0;0;29.6;0;90;6
2017;6;25;0;0;0;30.4;0;84;6
2017;6;26;0;0;0;28.4;0;79;6
2017;6;27;0;0;0;29.4;21;91;6
2017;6;28;0;0;0;28.4;0;95;6
2017;6;29;0;0;0;29;42;91;6
2017;6;30;0;0;0;30;0;96;6
2017;7;1;0;0;0;30.6;0;89;6
2017;7;2;0;0;0;31.2;0;87;6
2017;7;3;0;0;0;28.6;0.8;85;6
2017;7;4;0;0;0;30;0;93;6
